Station_Id_C,Lon,Lat,Alti,Station_levl,Province,City,Cnty,Country,ProvinceCode,CityCode,CntyCode
53469,111.82,40.4,0.0,11,内蒙古自治区,呼和浩特市,和林格尔县,中国,150000,150100,150123
53472,112.57,40.86,0.0,11,内蒙古自治区,乌兰察布市,卓资县,中国,150000,150900,150921
53475,112.47,40.52,0.0,11,内蒙古自治区,乌兰察布市,凉城县,中国,150000,150900,150925
53480,113.07,41.03,0.0,11,内蒙古自治区,乌兰察布市,集宁区,中国,150000,150900,150902
53481,113.22,40.79,0.0,11,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,中国,150000,150900,150926
53483,113.83,40.86,0.0,11,内蒙古自治区,乌兰察布市,兴和县,中国,150000,150900,150924
53484,113.15,40.45,0.0,11,内蒙古自治区,乌兰察布市,丰镇市,中国,150000,150900,150981
53502,105.75,39.78,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
53505,105.4,37.88,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
53512,106.8,39.79,0.0,11,内蒙古自治区,乌海市,海勃湾区,中国,150000,150300,150302
53513,107.37,40.72,0.0,11,内蒙古自治区,巴彦淖尔市,临河区,中国,150000,150800,150802
53522,107.83,40.04,0.0,11,内蒙古自治区,鄂尔多斯市,杭锦旗,中国,150000,150600,150625
53529,107.97,39.08,0.0,11,内蒙古自治区,鄂尔多斯市,鄂托克旗,中国,150000,150600,150624
53533,108.72,39.82,0.0,11,内蒙古自治区,鄂尔多斯市,杭锦旗,中国,150000,150600,150625
53543,109.98,39.83,0.0,11,内蒙古自治区,鄂尔多斯市,东胜区,中国,150000,150600,150602
53545,109.7,39.54,0.0,11,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,中国,150000,150600,150627
53547,109.03,39.1,0.0,11,内蒙古自治区,鄂尔多斯市,乌审旗,中国,150000,150600,150626
53553,111.22,39.86,0.0,11,内蒙古自治区,鄂尔多斯市,准格尔旗,中国,150000,150600,150622
53562,111.67,39.92,0.0,11,内蒙古自治区,呼和浩特市,清水河县,中国,150000,150100,150124
53602,105.67,38.83,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
53644,108.83,38.6,0.0,11,内蒙古自治区,鄂尔多斯市,乌审旗,中国,150000,150600,150626
53730,107.48,38.18,0.0,11,内蒙古自治区,鄂尔多斯市,鄂托克前旗,中国,150000,150600,150623
53732,108.72,37.85,0.0,11,内蒙古自治区,鄂尔多斯市,乌审旗,中国,150000,150600,150626
54012,117.6,44.58,0.0,11,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,中国,150000,152500,152526
54024,119.3,44.45,0.0,11,内蒙古自治区,赤峰市,巴林左旗,中国,150000,150400,150422
54026,120.9,44.57,0.0,11,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
54027,119.4,43.98,0.0,11,内蒙古自治区,赤峰市,巴林左旗,中国,150000,150400,150422
54031,121.82,44.9,0.0,11,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
54039,122.02,44.03,0.0,11,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
54047,123.28,44.13,0.0,11,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
54102,116.12,43.95,0.0,11,内蒙古自治区,锡林郭勒盟,锡林浩特市,中国,150000,152500,152502
54113,118.65,43.53,0.0,11,内蒙古自治区,赤峰市,巴林右旗,中国,150000,150400,150423
54115,118.03,43.63,0.0,11,内蒙古自治区,赤峰市,林西县,中国,150000,150400,150424
54117,117.53,43.25,0.0,11,内蒙古自治区,赤峰市,克什克腾旗,中国,150000,150400,150425
54122,120.03,43.87,0.0,11,内蒙古自治区,赤峰市,阿鲁科尔沁旗,中国,150000,150400,150421
54132,121.07,42.4,0.0,11,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
54134,121.28,43.6,0.0,11,内蒙古自治区,通辽市,开鲁县,中国,150000,150500,150523
54135,122.27,43.6,0.0,11,内蒙古自治区,通辽市,科尔沁区,中国,150000,150500,150502
54204,115.0,42.3,0.0,11,内蒙古自治区,锡林郭勒盟,正镶白旗,中国,150000,152500,152529
54205,116.0,42.23,0.0,11,内蒙古自治区,锡林郭勒盟,正蓝旗,中国,150000,152500,152530
54208,116.47,42.18,0.0,11,内蒙古自治区,锡林郭勒盟,多伦县,中国,150000,152500,152531
54213,119.02,42.93,0.0,11,内蒙古自治区,赤峰市,翁牛特旗,中国,150000,150400,150426
54214,118.42,42.58,0.0,11,内蒙古自治区,赤峰市,松山区,中国,150000,150400,150404
54218,118.83,42.3,0.0,11,内蒙古自治区,赤峰市,松山区,中国,150000,150400,150404
54223,120.65,42.85,0.0,11,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
54225,119.95,42.3,0.0,11,内蒙古自治区,赤峰市,敖汉旗,中国,150000,150400,150430
54226,120.7,42.33,0.0,11,内蒙古自治区,赤峰市,敖汉旗,中国,150000,150400,150430
54231,122.35,42.97,0.0,11,内蒙古自治区,通辽市,科尔沁左翼后旗,中国,150000,150500,150522
54234,121.75,42.73,0.0,11,内蒙古自治区,通辽市,库伦旗,中国,150000,150500,150524
54305,115.27,41.88,0.0,11,内蒙古自治区,锡林郭勒盟,太仆寺旗,中国,150000,152500,152527
54313,118.7,41.93,0.0,11,内蒙古自治区,赤峰市,喀喇沁旗,中国,150000,150400,150428
54316,118.75,41.52,0.0,11,内蒙古自治区,赤峰市,宁城县,中国,150000,150400,150429
54320,119.3,41.6,0.0,11,内蒙古自治区,赤峰市,宁城县,中国,150000,150400,150429
50429,120.73,51.29,0.0,11,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
50447,123.09,50.15,0.0,11,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
50516,118.57,49.48,0.0,11,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
50531,121.56,50.0,0.0,11,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
50543,124.63,49.7,0.0,11,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
50628,119.98,48.26,0.0,11,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
50637,121.24,48.16,0.0,11,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
50734,121.31,47.56,0.0,11,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
50819,118.64,46.33,0.0,11,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,中国,150000,152500,152525
50822,120.25,46.87,0.0,11,内蒙古自治区,兴安盟,阿尔山市,中国,150000,152200,152202
50922,120.47,45.97,0.0,11,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
50930,121.18,45.82,0.0,11,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
52264,101.27,42.56,0.0,11,内蒙古自治区,阿拉善盟,额济纳旗,中国,150000,152900,152923
52346,99.6,41.38,0.0,11,内蒙古自治区,阿拉善盟,额济纳旗,中国,150000,152900,152923
52397,104.22,41.18,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
52594,104.09,39.45,0.0,11,内蒙古自治区,阿拉善盟,阿拉善右旗,中国,150000,152900,152922
52792,104.51,37.94,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
53077,112.09,44.3,0.0,11,内蒙古自治区,锡林郭勒盟,苏尼特左旗,中国,150000,152500,152523
53084,113.09,44.49,0.0,11,内蒙古自治区,锡林郭勒盟,苏尼特左旗,中国,150000,152500,152523
53198,114.49,43.13,0.0,11,内蒙古自治区,锡林郭勒盟,苏尼特左旗,中国,150000,152500,152523
53225,107.54,42.4,0.0,11,内蒙古自治区,巴彦淖尔市,乌拉特中旗,中国,150000,150800,150824
53248,109.37,42.25,0.0,11,内蒙古自治区,巴彦淖尔市,乌拉特中旗,中国,150000,150800,150824
53257,110.03,42.1,0.0,11,内蒙古自治区,包头市,达尔罕茂明安联合旗,中国,150000,150200,150223
53261,111.44,42.72,0.0,11,内蒙古自治区,乌兰察布市,四子王旗,中国,150000,150900,150929
53269,111.56,42.01,0.0,11,内蒙古自治区,乌兰察布市,四子王旗,中国,150000,150900,150929
53282,113.8,42.79,0.0,11,内蒙古自治区,锡林郭勒盟,苏尼特右旗,中国,150000,152500,152524
53321,107.52,41.82,0.0,11,内蒙古自治区,巴彦淖尔市,乌拉特后旗,中国,150000,150800,150825
53403,105.86,40.71,0.0,11,内蒙古自治区,阿拉善盟,阿拉善左旗,中国,150000,152900,152921
54001,115.13,44.73,0.0,11,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,中国,150000,152500,152522
54010,116.27,44.52,0.0,11,内蒙古自治区,锡林郭勒盟,锡林浩特市,中国,150000,152500,152502
54013,118.39,44.74,0.0,11,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,中国,150000,152500,152526
54128,119.59,43.25,0.0,11,内蒙古自治区,赤峰市,翁牛特旗,中国,150000,150400,150426
54201,115.82,42.87,0.0,11,内蒙古自治区,锡林郭勒盟,正蓝旗,中国,150000,152500,152530
670001,122.36,47.5,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670002,122.51,47.46,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670005,122.03,48.17,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670006,123.01,47.92,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670007,122.63,47.67,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670008,122.22,47.53,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670009,122.2,47.28,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670011,122.66,48.13,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670012,121.64,47.22,0.0,14,内蒙古自治区,呼伦贝尔市,扎兰屯市,中国,150000,150700,150783
670017,121.42,49.6,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670021,121.18,47.98,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670022,121.58,50.65,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670024,118.08,49.27,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670025,119.43,47.47,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670026,119.03,48.07,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670027,117.75,48.97,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670028,118.78,48.73,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670029,118.17,48.36,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670032,119.78,49.67,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670033,118.91,49.19,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670036,123.14,48.24,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670037,123.02,48.5,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670038,123.76,48.34,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670040,123.39,48.63,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670041,123.32,48.35,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670043,123.7,48.63,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670044,123.77,48.5,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670045,123.26,48.03,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670050,119.16,48.37,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670051,119.76,48.43,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670052,119.82,48.79,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670053,119.78,48.59,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670054,119.74,49.0,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670056,120.5,49.19,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670058,124.2,49.56,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670062,121.1,51.08,0.0,14,内蒙古自治区,呼伦贝尔市,根河市,中国,150000,150700,150785
670063,121.8,51.62,0.0,14,内蒙古自治区,呼伦贝尔市,根河市,中国,150000,150700,150785
670064,121.48,51.32,0.0,14,内蒙古自治区,呼伦贝尔市,根河市,中国,150000,150700,150785
670067,124.72,48.87,0.0,14,黑龙江省,齐齐哈尔市,讷河市,中国,230000,230200,230281
670068,124.77,49.47,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670069,124.98,49.51,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670071,124.45,49.55,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670072,124.28,48.66,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670074,124.08,49.06,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670076,123.81,48.85,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670077,117.24,48.46,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,中国,150000,150700,150727
670079,116.89,48.2,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,中国,150000,150700,150727
670080,117.47,48.03,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,中国,150000,150700,150727
670082,119.92,50.83,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670084,119.57,50.2,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670085,123.03,50.63,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670086,124.36,49.88,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670087,120.03,49.19,0.0,14,内蒙古自治区,呼伦贝尔市,海拉尔区,中国,150000,150700,150702
670089,117.65,49.33,0.0,14,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,中国,150000,150700,150703
670090,119.47,47.84,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,中国,150000,150700,150726
670093,123.2,50.58,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670095,122.39,50.66,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670097,121.67,48.82,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670098,120.09,49.79,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670099,119.79,49.34,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670100,123.0,48.98,0.0,14,内蒙古自治区,呼伦贝尔市,阿荣旗,中国,150000,150700,150721
670101,123.43,50.35,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670103,117.12,49.39,0.0,14,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,中国,150000,150700,150727
670105,124.05,48.62,0.0,14,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,中国,150000,150700,150722
670111,120.48,49.55,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670113,119.72,50.35,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670114,120.02,50.58,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670116,120.18,50.63,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670117,119.57,50.36,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670118,119.85,50.47,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670119,120.45,50.26,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670122,120.81,50.36,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670123,120.28,50.02,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670124,119.95,50.18,0.0,14,内蒙古自治区,呼伦贝尔市,额尔古纳市,中国,150000,150700,150784
670125,119.94,49.43,0.0,14,内蒙古自治区,呼伦贝尔市,海拉尔区,中国,150000,150700,150702
670126,119.65,49.59,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670127,120.08,49.96,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670128,120.35,49.44,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670129,120.17,49.45,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670130,120.43,49.89,0.0,14,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,中国,150000,150700,150725
670131,121.03,49.37,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670132,120.94,49.06,0.0,14,内蒙古自治区,呼伦贝尔市,牙克石市,中国,150000,150700,150782
670138,124.72,49.83,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670148,120.36,49.11,0.0,14,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,中国,150000,150700,150724
670177,124.91,50.07,0.0,14,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,中国,150000,150700,150723
670700,120.1,47.05,0.0,14,内蒙古自治区,兴安盟,阿尔山市,中国,150000,152200,152202
670701,120.42,47.18,0.0,14,内蒙古自治区,兴安盟,阿尔山市,中国,150000,152200,152202
670702,120.81,46.71,0.0,14,内蒙古自治区,兴安盟,阿尔山市,中国,150000,152200,152202
670705,120.56,47.41,0.0,14,内蒙古自治区,兴安盟,阿尔山市,中国,150000,152200,152202
670710,122.38,46.34,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670711,121.37,46.29,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670712,121.01,46.27,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670714,121.74,46.2,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670715,121.37,46.49,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670716,120.71,46.32,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670719,121.02,46.47,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670720,121.49,46.07,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670725,121.7,45.92,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670726,121.92,46.31,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670727,120.79,46.14,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼前旗,中国,150000,152200,152221
670744,122.69,45.72,0.0,14,内蒙古自治区,兴安盟,乌兰浩特市,中国,150000,152200,152201
670746,122.3,45.89,0.0,14,内蒙古自治区,兴安盟,乌兰浩特市,中国,150000,152200,152201
670760,122.48,47.24,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670761,123.26,46.71,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670762,122.52,46.53,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670763,121.92,46.94,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670764,122.4,46.82,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670765,122.49,47.05,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670766,122.08,46.5,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670768,123.0,46.28,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670770,121.95,46.8,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670773,122.73,46.93,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670778,123.61,46.75,0.0,14,内蒙古自治区,兴安盟,扎赉特旗,中国,150000,152200,152223
670790,121.71,45.62,0.0,14,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
670793,121.78,45.49,0.0,14,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
670795,121.4,45.52,0.0,14,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
670799,121.24,45.59,0.0,14,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
670800,121.45,45.73,0.0,14,内蒙古自治区,兴安盟,突泉县,中国,150000,152200,152224
670820,121.77,45.04,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670821,120.9,45.53,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670822,121.2,45.23,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670823,122.04,44.44,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670824,121.34,45.42,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670826,121.75,44.6,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670827,120.59,45.55,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670830,121.52,45.22,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670833,122.0,44.73,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
670834,121.14,45.47,0.0,14,内蒙古自治区,兴安盟,科尔沁右翼中旗,中国,150000,152200,152222
671004,120.58,45.27,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671005,120.51,44.7,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671008,121.05,44.93,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671009,121.52,43.87,0.0,14,内蒙古自治区,通辽市,开鲁县,中国,150000,150500,150523
671010,121.56,43.66,0.0,14,内蒙古自治区,通辽市,开鲁县,中国,150000,150500,150523
671011,121.39,43.77,0.0,14,内蒙古自治区,通辽市,开鲁县,中国,150000,150500,150523
671013,120.73,43.49,0.0,14,内蒙古自治区,通辽市,开鲁县,中国,150000,150500,150523
671016,122.33,44.12,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671017,123.0,44.25,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671018,123.32,43.67,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671019,123.63,43.25,0.0,14,内蒙古自治区,通辽市,科尔沁左翼后旗,中国,150000,150500,150522
671020,122.73,42.85,0.0,14,内蒙古自治区,通辽市,科尔沁左翼后旗,中国,150000,150500,150522
671021,123.54,43.37,0.0,14,内蒙古自治区,通辽市,科尔沁左翼后旗,中国,150000,150500,150522
671023,121.62,42.98,0.0,14,内蒙古自治区,通辽市,库伦旗,中国,150000,150500,150524
671024,121.05,43.2,0.0,14,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
671025,122.92,43.09,0.0,14,内蒙古自治区,通辽市,科尔沁左翼后旗,中国,150000,150500,150522
671027,120.75,42.65,0.0,14,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
671028,121.5,43.3,0.0,14,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
671030,121.04,42.98,0.0,14,内蒙古自治区,通辽市,奈曼旗,中国,150000,150500,150525
671031,121.76,42.57,0.0,14,内蒙古自治区,通辽市,库伦旗,中国,150000,150500,150524
671032,121.39,43.0,0.0,14,内蒙古自治区,通辽市,库伦旗,中国,150000,150500,150524
671034,121.39,42.59,0.0,14,内蒙古自治区,通辽市,库伦旗,中国,150000,150500,150524
671035,122.82,43.72,0.0,14,内蒙古自治区,通辽市,科尔沁区,中国,150000,150500,150502
671036,121.93,43.74,0.0,14,内蒙古自治区,通辽市,科尔沁区,中国,150000,150500,150502
671037,121.21,44.64,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671038,122.41,43.78,0.0,14,内蒙古自治区,通辽市,科尔沁区,中国,150000,150500,150502
671039,120.62,44.48,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671042,121.44,44.5,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671043,120.87,44.01,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671044,120.94,44.31,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671045,119.96,45.25,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671046,120.11,44.82,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671047,120.45,44.39,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671048,121.48,44.63,0.0,14,内蒙古自治区,通辽市,扎鲁特旗,中国,150000,150500,150526
671049,122.97,44.41,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671050,123.19,43.96,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671051,122.71,43.99,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671052,122.08,43.87,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671053,123.11,43.66,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
671054,122.98,44.04,0.0,14,内蒙古自治区,通辽市,科尔沁左翼中旗,中国,150000,150500,150521
